0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
3682,11099,0,0,0,0,8580,8076,6466,6466,2849,7838,7838,11098,9601,8579,11102,6466,10789,8076,8580,11508
13353,14230,14443,13609,14230,14672,14672,14671,13679,13679,14698,4837,14672,14647,14716,14230,14735,14443,14671,2382,13679,14681
2749,11006,11494,11494,10686,10686,10686,11514,11514,11514,11494,11006,11006,11514,11513,10686,11494,10620,11000,10683,10621,10619
10168,523,0,0,0,0,0,0,0,0,3392,13038,1795,60,59,8469,3390,1104,644,57,3392,13038
86,9661,10395,6490,6490,9777,9777,9776,9776,5511,9457,3251,11000,10529,8465,10730,10530,11494,10590,8111,10395,9330
14455,1221,0,0,0,0,0,0,1225,1227,1225,1221,1225,1221,1227,8580,10746,8872,10781,14076,7932,9087
16998,15116,0,0,0,0,0,0,0,0,0,15069,15069,15067,14885,15091,15055,15162,14981,15098,15097,15073
4868,5628,0,0,3871,2878,8579,8579,8579,13603,5817,10712,10712,11185,8579,3871,8470,11098,13603,7838,5817,11190
3290,10527,11341,2924,10527,5674,1695,10907,9067,2322,11687,11341,5674,11341,7655,5869,3220,2843,11748,9112,6772,1713
5507,9634,0,0,0,0,0,9643,9622,10671,800,9643,800,9643,9646,9803,12600,9047,3689,10453,11095,12927
13333,3945,13690,763,4972,4619,13405,11584,14099,14716,14304,6036,14099,14147,13418,10556,2129,5877,2382,14123,14090,2083
9975,14461,13699,5929,1982,14249,11053,5929,11584,13698,5197,1982,13735,13694,5929,14249,14227,13538,10608,2936,10607,13698
9096,1161,0,0,0,0,0,7133,1160,1157,1160,1149,1160,1149,14332,10899,12692,2012,6605,15189,10897,10144
4234,10766,0,0,0,0,0,0,0,0,0,665,8365,4872,9265,508,14562,4045,4865,14026,160,309
13004,14571,14563,9334,14581,14581,14580,14577,14626,14578,14627,14563,14578,14626,14576,14584,14572,14577,2356,14555,14563,14627
7060,8021,8877,11218,11026,12541,12028,2170,3220,14033,3001,3119,12541,11513,11514,11006,10686,11000,10692,11800,2142,5625
18498,15822,0,0,0,0,0,0,14272,15214,14867,15214,15214,14272,133,132,14867,2779,15209,14261,138,8582
16876,2157,8120,14585,8873,15254,2157,14973,5613,14318,14973,2157,14659,2157,5613,8873,2851,2068,1609,14672,14404,1097
11090,14217,0,0,0,0,0,0,0,0,11749,3667,3667,11749,11562,11561,11508,9781,10680,3285,10394,11593
13039,14664,14697,14745,11358,15043,14097,15011,9063,9063,14763,6497,6497,14664,14695,9067,10797,9055,9063,14182,14763,6491
15279,10789,14888,11590,10789,12667,14888,10789,12667,14888,10789,12667,14888,12667,11590,10789,7714,14954,8580,14730,7715,15620
7706,6250,0,0,0,0,0,0,13536,7373,12529,9781,12529,9781,13536,11091,10906,12642,10990,12028,10982,8039
12890,14730,0,0,0,0,0,8579,14653,14730,11740,14730,14730,8579,11740,14895,14653,14896,13703,7714,13600,9649
4982,11561,11750,11750,11750,11750,3285,11749,3285,11750,11561,3870,3285,11562,11750,11561,10680,11749,11508,3281,3667,11402
13143,14767,0,0,0,0,14559,14561,14561,14561,14559,2657,2657,14538,2356,2931,14561,14559,14241,7776,14685,14142
528,10320,0,0,0,0,0,9088,9087,9088,9086,9086,9088,9087,9086,617,9112,10581,15307,9111,11366,9085
14995,14743,0,0,6129,6129,14890,14802,14882,14227,14884,14672,14889,6131,14797,14904,14882,14868,6065,13698,6129,14890
12865,14584,0,0,0,0,0,0,0,0,0,14626,14572,14584,14536,14626,14627,14628,14563,14555,10556,2384
14605,13593,0,0,13595,13593,13595,13593,14733,14763,14930,1882,13595,6497,14733,14664,12692,1882,14231,14695,14717,14930
17752,15169,2461,15119,15117,2463,15139,15034,15030,15034,15099,15122,15030,15099,6488,15139,2463,15122,15034,6482,15031,15162
14473,14797,14797,13735,13690,14766,14749,14881,14865,14877,14886,14799,14877,14881,14904,14873,14797,14889,14878,14749,14875,14886
2794,10321,7147,7755,12294,7303,7120,6158,4653,7298,7115,7115,7298,6170,7140,15039,14162,1989,9311,3012,6160,4589
17592,7367,0,0,0,0,0,0,0,11558,14983,14984,14631,14983,14632,14987,14984,14630,5665,14629,14995,14954
15352,10878,0,0,0,0,0,0,10878,2525,6661,10324,1289,10324,6661,2525,4263,241,674,9304,12666,2558
1456,10450,0,0,0,0,0,0,0,11386,3268,10449,3268,11386,11501,10439,10450,309,10449,11385,11500,787
8563,13411,0,0,12225,12128,11230,12041,12126,12224,11230,11930,12225,12126,12128,12224,12129,12041,11230,13408,11930,13427
9530,13712,5367,14227,14227,13698,13698,13698,13698,5929,5929,13712,13698,13735,5929,13678,13701,14227,13734,10608,13712,14249
17790,14871,0,0,0,0,0,0,0,14803,15216,15219,15219,14803,14872,15218,14870,14871,15216,15217,8341,15232
15211,14915,10150,14915,14915,14627,2107,14903,10150,14915,14903,10150,10150,12235,10555,14903,14584,3535,8298,14578,11743,14878
15749,14452,0,7838,10789,15620,14993,14444,11099,14452,7838,15620,14444,14471,7838,14457,14983,15620,14452,14631,11102,14632
7819,10360,0,0,1097,2067,2313,12128,12126,13559,11186,11098,11098,12126,10360,12041,10742,11099,12129,12224,12128,10320
5383,3832,2346,1724,6422,156,12666,4942,248,342,470,2346,3833,2346,4942,13622,470,342,11790,3832,13618,8174
18188,15587,4724,15136,6646,2556,7210,7203,2556,15542,15581,15544,15542,2556,7203,13761,2465,14670,6488,14611,7210,2555
5182,6470,0,0,0,0,0,0,0,0,10360,9202,10360,6470,10744,8486,9202,10775,160,14215,286,7715
4489,7108,11192,11561,3285,11750,3281,10680,8493,7110,14050,8897,14041,8897,10741,10680,8840,11562,3281,8865,10488,11679
7003,12625,0,0,0,0,0,0,12499,1911,12625,4141,4141,63,12625,8048,1198,12003,876,641,10987,12534
694,5826,5826,3071,6742,6742,2334,2471,2327,2327,6742,2327,2334,2327,5826,10555,2329,12786,10557,4684,9189,9312
9002,10449,0,0,0,0,0,0,13573,13573,10449,10450,10450,13573,10449,10438,10451,10439,10566,10448,11501,791
8223,11262,11256,11262,11254,11260,11227,13884,12157,11257,11259,11256,11259,11256,11257,12482,11260,11284,13884,11262,9781,14034
9798,12321,0,0,0,13789,6178,12493,4822,824,4822,5548,4822,10703,13570,5548,5358,6923,2014,8860,1439,10976
14358,14223,15502,15500,14886,2067,10710,1000,13792,13918,14802,15500,13918,15500,15501,1097,14327,13723,10434,1000,14865,2851
8287,13400,0,0,0,0,0,0,0,0,0,13401,13400,13401,8556,12652,13398,11572,13399,8085,10740,9592
3025,9583,11882,10710,11881,3767,9583,10395,11882,9596,10710,11881,10395,9583,10710,2056,10394,11882,11881,6490,11001,13430
12328,7364,0,0,0,7364,15306,10576,6185,13440,13422,7364,1790,13444,13440,13441,13422,616,13433,617,4086,13442
13417,9063,0,0,2383,14652,9063,14684,14697,9055,9055,14652,9067,9055,14684,14652,9063,14765,14771,14763,6497,14697
10512,276,0,0,0,0,17,17,276,10360,14635,276,276,11185,11081,3063,10399,8346,14635,11740,10899,13717
16773,15165,15021,15093,15029,15018,15164,15165,14988,15165,15165,15165,15020,15122,15169,15165,15164,15042,15018,15248,15173,15022
15966,6466,0,0,0,0,10789,10789,3223,6466,2212,3223,10789,2212,11590,14954,3223,11740,2117,1966,8580,7715
9894,3536,0,0,0,0,0,0,0,10566,10570,13940,10570,10566,10569,8491,1907,1224,2931,2486,14162,10438
18206,15218,0,0,0,0,0,0,0,15219,14872,14871,15219,14872,14803,15218,15216,14870,14871,15217,8341,14880
13153,14652,9063,14652,9055,9067,14765,9055,14684,9067,6494,9063,9055,14684,9067,14771,9063,14765,14696,14697,6494,14652
17626,15186,8310,15221,15158,15228,14556,14900,14871,14261,15035,15021,12199,15190,15158,15021,15248,15211,8871,15219,15221,6586
1557,6841,0,0,0,0,0,0,0,11399,13258,13258,13258,13257,12952,13263,13013,10975,6938,10731,13188,8440
9650,13686,14224,14222,11882,13710,14309,13711,13738,13738,13805,13810,14222,14224,13738,13710,13736,13831,13686,13706,14309,13810
8797,6494,0,0,0,0,0,13424,10619,2838,2182,12637,10619,2838,2182,2064,6442,12637,10561,14615,13696,807
10038,13712,0,0,0,0,0,0,0,0,10339,13712,10339,10608,13678,13701,13712,10500,13772,13734,12729,4961
7707,12126,12653,12041,13610,11099,13610,13558,13610,13558,12634,12653,13610,13611,13558,13609,12653,11102,10320,13559,12041,11098
17575,14753,0,0,0,0,0,0,0,0,14753,14757,989,2994,10305,6531,6923,6939,6941,7185,10583,13572
12549,12667,0,0,0,0,0,12667,4241,5204,5203,12667,12667,11590,8580,1403,4240,7715,7218,7714,14895,10789
949,13599,0,0,0,0,0,13599,13599,8362,12000,11999,13360,4407,11999,908,11998,10761,1291,13431,11098,2536
1130,6491,2759,2227,5238,11507,6491,10907,10907,10907,10907,10907,10907,10766,9055,12072,2227,9063,8881,9964,9067,2521
482,10781,0,0,0,0,0,0,10567,10567,8171,11647,11647,10806,10684,10567,10800,3051,9087,10559,10576,10746
11457,9089,0,0,0,0,0,9101,9089,9123,9098,9108,9106,9092,9108,9105,10320,9089,9085,12274,9096,9110
4737,2083,10686,10686,10686,2016,11006,2062,11494,10620,1982,1616,10620,11494,11006,11513,10621,2597,1982,10312,2231,11514
2471,11006,10620,10620,10620,10620,10620,10620,11494,11494,11494,11006,11006,10620,11494,11513,10621,11514,10686,10683,11000,10898
8339,3859,0,0,9699,9059,13433,13439,13422,10576,2427,12225,13422,2427,13433,4589,1790,8213,10304,1792,2657,4085
1001,10799,0,0,0,10799,10799,12154,12154,12154,9597,4701,12154,11052,12391,4701,9771,8298,10799,10987,9767,10435
14356,14422,14716,14716,14672,14735,14735,14735,14422,14422,14716,14672,14672,14716,2382,14735,14422,14768,14410,14671,14230,14404
2856,10389,0,0,0,0,0,0,11082,8055,10805,2098,2657,8055,12493,10927,11082,10805,7776,2098,4864,7777
5131,11858,0,0,0,0,0,11218,11219,11219,11588,11800,11219,11218,11588,11800,11671,11583,10619,11220,11221,12541
12508,14626,2613,14626,12153,14611,9455,10982,14443,13830,14626,14627,14584,14877,14536,14611,14626,14344,14930,14555,14627,13799
11201,14306,0,0,0,0,0,0,14328,14330,14291,14329,14330,14328,14329,14306,14288,14290,14337,14319,11230,12128
8582,3915,0,0,0,0,0,11091,13426,13425,13038,9583,3883,13425,13424,8213,12642,13426,12030,13418,11091,13406
7885,12041,0,0,0,10739,12224,12126,12224,12224,12225,12224,12128,12224,12126,12225,12041,11230,12129,12653,4667,10745
17119,15111,0,0,0,0,0,0,15091,15012,9291,14584,15012,9291,15067,15162,9334,15116,15091,14576,14885,14572
10891,535,0,0,8055,6084,7768,6080,4865,10927,1679,10927,10927,4865,8055,6531,1679,5260,2657,10146,10804,9135
15439,15631,5259,5259,14865,14961,14961,14961,15631,5259,14865,14961,14961,14983,14984,14630,14632,8471,13762,14555,14959,4315
18267,2461,0,0,0,15162,2463,2462,15162,6488,2461,15031,15116,15162,6488,15139,2465,6482,2463,15031,2462,15119
9841,6370,0,0,0,0,0,0,1837,1838,6383,6385,5474,1837,2401,745,2162,7483,11413,5413,1840,4335
7404,12007,10616,13536,3869,12637,10486,12642,12640,12636,12641,11069,12641,13536,12640,12642,12643,3883,3869,11069,12639,10906
9538,13835,13805,14098,13404,11514,14090,14107,14316,14316,14316,14088,14088,10790,14316,11584,13406,14090,14087,14304,13404,2083
92,10485,10385,9285,9285,2079,1437,10321,10383,10384,10294,10382,10382,10294,10385,10384,9285,10383,4589,11065,2688,9592
1178,10689,2893,10689,10689,10687,10688,10141,10141,10750,10764,9593,10750,10556,10141,9593,10982,4570,10491,10574,11671,10906
16036,15022,0,0,0,0,0,0,15033,14965,15093,15042,15020,15025,15033,15022,15042,15093,15029,15018,15019,14965
9912,14090,0,0,0,0,0,14204,14133,14141,13834,12264,14204,13834,14141,14149,12641,14133,14145,14090,12642,13705
18363,15211,0,0,0,0,0,0,0,15219,15218,6741,15219,15216,15218,14803,14872,15240,14871,8341,14870,6741
14624,14797,0,0,0,0,0,15207,14075,12037,12037,14939,14075,14936,12037,14332,14889,80,14939,14868,14584,9037
14931,14930,14652,9055,14696,6494,9780,6494,9055,14919,14800,14929,14684,9067,9055,14771,14930,9063,6494,14696,14697,14765
9875,8324,0,0,0,0,14611,14613,14610,14610,13697,13791,13791,13829,13697,14615,14611,14613,13696,14083,13802,13589
15516,15069,15026,14591,15091,15067,15055,14981,15029,15023,15019,15019,15029,15020,15019,15067,15042,15018,15033,15025,15055,15022
19083,15546,15580,15580,15546,15546,15543,15546,15543,15543,15543,15588,15585,15587,15546,15543,15580,15588,15650,5123,11005,13411
6223,10909,4902,4903,1804,1128,1804,4903,4902,1144,4903,1128,1128,4903,60,4902,59,12654,4106,1804,1805,56
6133,8694,0,0,0,0,2361,6158,8550,8695,8690,8695,11593,10327,9327,1480,8695,791,3144,7982,1406,10987
17576,6442,15165,15060,15139,6488,15178,6442,15178,15176,15157,2500,15060,15157,15176,15178,15139,15122,15030,15136,15053,6488
231,11668,0,0,0,0,11666,3265,3267,11666,11666,11668,11666,10566,10450,791,11742,11668,10451,10940,10449,3268
11997,13715,14452,13715,7830,10304,6172,1004,14017,10399,3199,14468,14488,14228,13715,14680,3199,14304,14491,11584,14584,14452
12444,14404,14613,14591,14646,14571,14353,14536,2383,9050,11157,13425,14536,13799,14563,14626,13733,14535,14646,14579,14571,2383
15897,14987,0,0,0,0,0,14983,14983,14984,14984,14987,14631,14984,14983,14995,14630,14987,14629,14632,8471,14993
13104,14865,0,0,0,0,0,13538,14865,14799,14877,14865,14865,14892,14799,14903,14927,14915,14891,14877,14800,14926
1678,10683,5225,2316,2314,2314,8039,10237,10237,5385,5384,3089,10212,10486,3667,9781,9701,6716,10394,10982,10395,10785
3165,11191,0,0,0,0,0,11098,11185,9596,9596,11092,11098,11102,11185,9781,11193,11101,11186,11099,9596,11100
3828,2651,0,0,0,0,0,0,6249,2650,2650,2651,2650,2651,9596,7371,3220,6250,9781,11209,10312,14572
232,5984,0,0,0,0,0,2179,10236,10756,9212,217,260,280,8493,2673,5392,10236,7715,1590,284,13429
6450,9042,6491,1,4128,19,19,11688,19,10612,2229,2021,9042,2229,19,6610,9142,10430,13793,6110,14659,10352
16571,8600,2460,6393,15576,3624,3622,3571,6531,6512,6378,175,6531,175,15078,9724,15126,13244,6378,10142,15156,6566
2369,9315,0,0,0,10554,10348,9315,10554,10554,10554,9315,9315,10554,6036,10556,5259,2141,10348,11342,10344,14572
11525,14448,0,0,0,0,0,0,0,0,0,14444,14448,14443,14446,14444,14452,14455,14445,6587,14457,13716
636,12153,12156,12156,12156,12156,12156,12155,12153,12153,12153,12153,12153,12156,12154,12508,12149,12155,7587,12391,10752,6308
10338,11750,0,0,0,0,0,0,11561,11750,3285,11561,3285,11750,11561,11562,10680,11749,11508,3281,3667,11402
10879,8583,0,0,0,0,14142,14337,11360,14291,14288,14273,14290,14330,14337,14291,14319,14306,14328,14329,14273,14260
8441,11881,11228,11228,11655,11654,11670,11881,2335,13613,13613,13612,11654,13612,11670,11655,11578,2335,13613,11881,11579,13416
15447,14629,0,0,0,0,0,0,0,0,0,14983,14984,14631,14983,14630,14632,14993,14629,14987,14954,8471
7533,10982,12224,12224,7058,3883,12643,12643,3869,3129,10982,2102,3869,10775,12639,13575,10982,13536,3883,3894,3941,12230
8207,10739,0,0,0,0,0,0,0,0,0,2078,6392,14162,14085,10777,11098,10739,2078,4958,15147,4994
2343,10686,11514,11514,10621,10621,10621,10621,10620,10620,10620,10620,10621,10620,11513,11514,10686,11494,10683,11006,10898,14088
